"처리일자","청소년유해업소업종코드","청소년유해업소업종명","건수"
"20210425","10408","철도역구내","2"
"20210425","10410","편의점","160"
"20210425","10411","패스트푸드","54"
"20210425","10412","커피숍","400"
"20210425","10413","전통찻집","4"
"20210425","10499","기타","184"
"20210425","20101","관광호텔","13"
"20210425","20102","일반호텔","1"
"20210425","20105","여관업","55"
"20210425","20107","여인숙업","1"
"20210425","20301","일반이용업","129"
"20210425","24113","일반게임제공업","17"
"20210425","24201","비디오물감상실업","3"
"20210425","24205","노래연습장업","206"
"20210425","30110","무도장업","1"
"20210425","30111","무도학원업","3"
"20210426","10101","한식","1855"
"20210426","10102","중국식","116"
"20210426","10103","경양식","125"
"20210426","10104","일식","160"
"20210426","10105","분식","275"
"20210426","10106","뷔페식","10"
"20210426","10107","정종대포집(선술집)","64"
"20210426","10110","출장조리","1"
"20210426","10111","패스트푸드","15"
"20210426","10112","호프(소주방)","491"
"20210426","10113","통닭(치킨)","97"
"20210426","10115","김밥(도시락)","6"
"20210426","10116","생선회","16"
"20210426","10117","까페","24"
"20210426","10118","식육취급","15"
"20210426","10119","탕류","2"
"20210426","10199","기타","457"
"20210426","10201","카바레","4"
"20210426","10202","고고(디스코)클럽","1"
"20210426","10206","스텐드바","8"
"20210426","10207","비어(바)살롱","3"
"20210426","10208","룸살롱","53"
"20210426","10299","기타","12"
"20210426","10301","단란주점","132"
"20210426","10401","과자점","3"
"20210426","10402","다방","13"
"20210426","10403","일반조리판매","410"
"20210426","10408","철도역구내","2"
"20210426","10410","편의점","161"
"20210426","10411","패스트푸드","54"
"20210426","10412","커피숍","401"
"20210426","10413","전통찻집","4"
"20210426","10499","기타","184"
"20210426","20101","관광호텔","13"
"20210426","20102","일반호텔","1"
"20210426","20105","여관업","55"
"20210426","20107","여인숙업","1"
"20210426","20301","일반이용업","129"
"20210426","24113","일반게임제공업","16"
"20210426","24201","비디오물감상실업","3"
"20210426","24205","노래연습장업","206"
"20210426","30110","무도장업","1"
"20210426","30111","무도학원업","3"
"20210427","10101","한식","1855"
"20210427","10102","중국식","116"
"20210427","10103","경양식","125"
"20210427","10104","일식","160"
"20210427","10105","분식","275"
"20210427","10106","뷔페식","10"
"20210427","10107","정종대포집(선술집)","64"
"20210427","10110","출장조리","1"
"20210427","10111","패스트푸드","15"
"20210427","10112","호프(소주방)","491"
"20210427","10113","통닭(치킨)","97"
"20210427","10115","김밥(도시락)","6"
"20210427","10116","생선회","16"
"20210427","10117","까페","24"
"20210427","10118","식육취급","15"
"20210427","10119","탕류","2"
"20210427","10199","기타","458"
"20210427","10201","카바레","4"
"20210427","10202","고고(디스코)클럽","1"
"20210427","10206","스텐드바","8"
"20210427","10207","비어(바)살롱","3"
"20210427","10208","룸살롱","53"
"20210427","10299","기타","12"
"20210427","10301","단란주점","132"
"20210427","10401","과자점","3"
"20210427","10402","다방","13"
"20210427","10403","일반조리판매","410"
"20210427","10408","철도역구내","2"
"20210427","10410","편의점","161"
"20210427","10411","패스트푸드","54"
"20210427","10412","커피숍","401"
"20210427","10413","전통찻집","4"
"20210427","10499","기타","184"
"20210427","20101","관광호텔","13"
"20210427","20102","일반호텔","1"
"20210427","20105","여관업","55"
"20210427","20107","여인숙업","1"
"20210427","20301","일반이용업","129"
"20210427","24113","일반게임제공업","16"
"20210427","24201","비디오물감상실업","3"
"20210427","24205","노래연습장업","206"
"20210427","30110","무도장업","1"
"20210427","30111","무도학원업","3"
"20210428","10101","한식","1856"
"20210428","10102","중국식","116"
"20210428","10103","경양식","126"
"20210428","10104","일식","160"
"20210428","10105","분식","276"
"20210428","10106","뷔페식","10"
"20210428","10107","정종대포집(선술집)","64"
"20210428","10110","출장조리","1"
"20210428","10111","패스트푸드","15"
"20210428","10112","호프(소주방)","492"
"20210428","10113","통닭(치킨)","97"
"20210428","10115","김밥(도시락)","6"
"20210428","10116","생선회","16"
"20210428","10117","까페","24"
"20210428","10118","식육취급","15"
"20210428","10119","탕류","2"
"20210428","10199","기타","458"
"20210428","10201","카바레","4"
"20210428","10202","고고(디스코)클럽","1"
"20210428","10206","스텐드바","8"
"20210428","10207","비어(바)살롱","3"
"20210428","10208","룸살롱","53"
"20210428","10299","기타","12"
"20210428","10301","단란주점","132"
"20210428","10401","과자점","3"
"20210428","10402","다방","13"
"20210428","10403","일반조리판매","410"
"20210428","10408","철도역구내","2"
"20210428","10410","편의점","162"
"20210428","10411","패스트푸드","54"
"20210428","10412","커피숍","401"
"20210428","10413","전통찻집","4"
"20210428","10499","기타","184"
"20210428","20101","관광호텔","13"
"20210428","20102","일반호텔","1"
"20210428","20105","여관업","55"
"20210428","20107","여인숙업","1"
"20210428","20301","일반이용업","129"
"20210428","24113","일반게임제공업","16"
"20210428","24201","비디오물감상실업","3"
"20210428","24205","노래연습장업","206"
"20210428","30110","무도장업","1"
"20210428","30111","무도학원업","3"
"20210429","10101","한식","1858"
"20210429","10102","중국식","116"
"20210429","10103","경양식","126"
"20210429","10104","일식","160"
"20210429","10105","분식","276"
"20210429","10106","뷔페식","10"
"20210429","10107","정종대포집(선술집)","64"
"20210429","10110","출장조리","1"
"20210429","10111","패스트푸드","15"
"20210429","10112","호프(소주방)","493"
"20210429","10113","통닭(치킨)","97"
"20210429","10115","김밥(도시락)","6"
"20210429","10116","생선회","16"
"20210429","10117","까페","24"
"20210429","10118","식육취급","15"
"20210429","10119","탕류","2"
"20210429","10199","기타","459"
"20210429","10201","카바레","4"
"20210429","10202","고고(디스코)클럽","1"
"20210429","10206","스텐드바","8"
"20210429","10207","비어(바)살롱","3"
"20210429","10208","룸살롱","53"
"20210429","10299","기타","12"
"20210429","10301","단란주점","132"
"20210429","10401","과자점","3"
"20210429","10402","다방","12"
"20210429","10403","일반조리판매","410"
"20210429","10408","철도역구내","2"
"20210429","10410","편의점","162"
"20210429","10411","패스트푸드","54"
"20210429","10412","커피숍","402"
"20210429","10413","전통찻집","4"
"20210429","10499","기타","184"
"20210429","20101","관광호텔","13"
"20210429","20102","일반호텔","1"
"20210429","20105","여관업","55"
"20210429","20107","여인숙업","1"
"20210429","20301","일반이용업","129"
"20210429","24113","일반게임제공업","16"
"20210429","24201","비디오물감상실업","3"
"20210429","24205","노래연습장업","206"
"20210429","30110","무도장업","1"
"20210429","30111","무도학원업","3"
"20210430","10101","한식","1859"
"20210430","10102","중국식","116"
"20210430","10103","경양식","125"
"20210430","10104","일식","160"
"20210430","10105","분식","275"
"20210430","10106","뷔페식","10"
"20210430","10107","정종대포집(선술집)","64"
"20210430","10110","출장조리","1"
"20210430","10111","패스트푸드","15"
"20210430","10112","호프(소주방)","493"
"20210430","10113","통닭(치킨)","97"
"20210430","10115","김밥(도시락)","6"
"20210430","10116","생선회","16"
"20210430","10117","까페","24"
"20210430","10118","식육취급","15"
"20210430","10119","탕류","2"
"20210430","10199","기타","460"
"20210430","10201","카바레","4"
"20210430","10202","고고(디스코)클럽","1"
"20210430","10206","스텐드바","8"
"20210430","10207","비어(바)살롱","3"
"20210430","10208","룸살롱","53"
"20210430","10299","기타","12"
"20210430","10301","단란주점","132"
"20210430","10401","과자점","3"
"20210430","10402","다방","12"
"20210430","10403","일반조리판매","411"
"20210430","10408","철도역구내","2"
"20210430","10410","편의점","162"
"20210430","10411","패스트푸드","54"
"20210430","10412","커피숍","403"
"20210430","10413","전통찻집","4"
"20210430","10499","기타","184"
"20210430","20101","관광호텔","13"
"20210430","20102","일반호텔","1"
"20210430","20105","여관업","55"
"20210430","20107","여인숙업","1"
"20210430","20301","일반이용업","129"
"20210430","24113","일반게임제공업","16"
"20210430","24201","비디오물감상실업","3"
"20210430","24205","노래연습장업","206"
"20210430","30110","무도장업","1"
"20210430","30111","무도학원업","3"
"20210501","10101","한식","1859"
"20210501","10102","중국식","116"
"20210501","10103","경양식","125"
"20210501","10104","일식","160"
"20210501","10105","분식","275"
"20210501","10106","뷔페식","10"
"20210501","10107","정종대포집(선술집)","64"
"20210501","10110","출장조리","1"
"20210501","10111","패스트푸드","15"
"20210501","10112","호프(소주방)","493"
"20210501","10113","통닭(치킨)","97"
"20210501","10115","김밥(도시락)","6"
"20210501","10116","생선회","16"
"20210501","10117","까페","24"
"20210501","10118","식육취급","15"
"20210501","10119","탕류","2"
"20210501","10199","기타","460"
"20210501","10201","카바레","4"
"20210501","10202","고고(디스코)클럽","1"
"20210501","10206","스텐드바","8"
"20210501","10207","비어(바)살롱","3"
"20210501","10208","룸살롱","53"
"20210501","10299","기타","12"
"20210501","10301","단란주점","132"
"20210501","10401","과자점","3"
"20210501","10402","다방","12"
"20210501","10403","일반조리판매","411"
"20210501","10408","철도역구내","2"
"20210501","10410","편의점","162"
"20210501","10411","패스트푸드","54"
"20210501","10412","커피숍","403"
"20210501","10413","전통찻집","4"
"20210501","10499","기타","184"
"20210501","20101","관광호텔","13"
"20210501","20102","일반호텔","1"
"20210501","20105","여관업","55"
"20210501","20107","여인숙업","1"
"20210501","20301","일반이용업","129"
"20210501","24113","일반게임제공업","16"
"20210501","24201","비디오물감상실업","3"
"20210501","24205","노래연습장업","206"
"20210501","30110","무도장업","1"
"20210501","30111","무도학원업","3"
"20210502","10101","한식","1859"
"20210502","10102","중국식","116"
"20210502","10103","경양식","125"
"20210502","10104","일식","160"
"20210502","10105","분식","275"
"20210502","10106","뷔페식","10"
"20210502","10107","정종대포집(선술집)","64"
"20210502","10110","출장조리","1"
"20210502","10111","패스트푸드","15"
"20210502","10112","호프(소주방)","493"
"20210502","10113","통닭(치킨)","97"
"20210502","10115","김밥(도시락)","6"
"20210502","10116","생선회","16"
"20210502","10117","까페","24"
"20210502","10118","식육취급","15"
"20210502","10119","탕류","2"
"20210502","10199","기타","460"
"20210502","10201","카바레","4"
"20210502","10202","고고(디스코)클럽","1"
"20210502","10206","스텐드바","8"
"20210502","10207","비어(바)살롱","3"
"20210502","10208","룸살롱","53"
"20210502","10299","기타","12"
"20210502","10301","단란주점","132"
"20210502","10401","과자점","3"
"20210502","10402","다방","12"
"20210502","10403","일반조리판매","411"
"20210502","10408","철도역구내","2"
"20210502","10410","편의점","162"
"20210502","10411","패스트푸드","54"
"20210502","10412","커피숍","403"
"20210502","10413","전통찻집","4"
"20210502","10499","기타","184"
"20210502","20101","관광호텔","13"
"20210502","20102","일반호텔","1"
"20210502","20105","여관업","55"
"20210502","20107","여인숙업","1"
"20210502","20301","일반이용업","129"
"20210502","24113","일반게임제공업","16"
"20210502","24201","비디오물감상실업","3"
"20210502","24205","노래연습장업","206"
"20210502","30110","무도장업","1"
"20210502","30111","무도학원업","3"
"20210503","10101","한식","1859"
"20210503","10102","중국식","115"
"20210503","10103","경양식","125"
"20210503","10104","일식","160"
"20210503","10105","분식","274"
"20210503","10106","뷔페식","10"
"20210503","10107","정종대포집(선술집)","64"
"20210503","10110","출장조리","1"
"20210503","10111","패스트푸드","15"
"20210503","10112","호프(소주방)","493"
"20210503","10113","통닭(치킨)","97"
"20210503","10115","김밥(도시락)","6"
"20210503","10116","생선회","16"
"20210503","10117","까페","24"
"20210503","10118","식육취급","15"
"20210503","10119","탕류","2"
"20210503","10199","기타","462"
"20210503","10201","카바레","4"
"20210503","10202","고고(디스코)클럽","1"
"20210503","10206","스텐드바","8"
"20210503","10207","비어(바)살롱","3"
"20210503","10208","룸살롱","53"
"20210503","10299","기타","12"
"20210503","10301","단란주점","132"
"20210503","10401","과자점","3"
"20210503","10402","다방","12"
"20210503","10403","일반조리판매","412"
"20210503","10408","철도역구내","2"
"20210503","10410","편의점","162"
"20210503","10411","패스트푸드","54"
"20210503","10412","커피숍","403"
"20210503","10413","전통찻집","4"
"20210503","10499","기타","184"
"20210503","20101","관광호텔","13"
"20210503","20102","일반호텔","1"
"20210503","20105","여관업","55"
"20210503","20107","여인숙업","1"
"20210503","20301","일반이용업","129"
"20210503","24113","일반게임제공업","16"
"20210503","24201","비디오물감상실업","3"
"20210503","24205","노래연습장업","206"
"20210503","30110","무도장업","1"
"20210503","30111","무도학원업","3"
"20210504","10101","한식","1859"
"20210504","10102","중국식","115"
"20210504","10103","경양식","125"
"20210504","10104","일식","160"
"20210504","10105","분식","274"
"20210504","10106","뷔페식","10"
"20210504","10107","정종대포집(선술집)","64"
"20210504","10110","출장조리","1"
"20210504","10111","패스트푸드","15"
"20210504","10112","호프(소주방)","493"
"20210504","10113","통닭(치킨)","97"
"20210504","10115","김밥(도시락)","6"
"20210504","10116","생선회","16"
"20210504","10117","까페","24"
"20210504","10118","식육취급","15"
"20210504","10119","탕류","2"
"20210504","10199","기타","462"
"20210504","10201","카바레","4"
"20210504","10202","고고(디스코)클럽","1"
"20210504","10206","스텐드바","8"
"20210504","10207","비어(바)살롱","3"
"20210504","10208","룸살롱","53"
"20210504","10299","기타","12"
"20210504","10301","단란주점","132"
"20210504","10401","과자점","3"
"20210504","10402","다방","12"
"20210504","10403","일반조리판매","412"
"20210504","10408","철도역구내","2"
"20210504","10410","편의점","162"
"20210504","10411","패스트푸드","54"
"20210504","10412","커피숍","404"
"20210504","10413","전통찻집","4"
"20210504","10499","기타","184"
"20210504","20101","관광호텔","13"
"20210504","20102","일반호텔","1"
"20210504","20105","여관업","55"
"20210504","20107","여인숙업","1"
"20210504","20301","일반이용업","129"
"20210504","24113","일반게임제공업","16"
"20210504","24201","비디오물감상실업","3"
"20210504","24205","노래연습장업","206"
"20210504","30110","무도장업","1"
"20210504","30111","무도학원업","3"
"20210505","10101","한식","1859"
"20210505","10102","중국식","115"
"20210505","10103","경양식","125"
"20210505","10104","일식","160"
"20210505","10105","분식","274"
"20210505","10106","뷔페식","10"
"20210505","10107","정종대포집(선술집)","64"
"20210505","10110","출장조리","1"
"20210505","10111","패스트푸드","15"
"20210505","10112","호프(소주방)","493"
"20210505","10113","통닭(치킨)","97"
"20210505","10115","김밥(도시락)","6"
"20210505","10116","생선회","16"
"20210505","10117","까페","24"
"20210505","10118","식육취급","15"
"20210505","10119","탕류","2"
"20210505","10199","기타","462"
"20210505","10201","카바레","4"
"20210505","10202","고고(디스코)클럽","1"
"20210505","10206","스텐드바","8"
"20210505","10207","비어(바)살롱","3"
"20210505","10208","룸살롱","53"
"20210505","10299","기타","12"
"20210505","10301","단란주점","132"
"20210505","10401","과자점","3"
"20210505","10402","다방","12"
"20210505","10403","일반조리판매","412"
"20210505","10408","철도역구내","2"
"20210505","10410","편의점","162"
"20210505","10411","패스트푸드","54"
"20210505","10412","커피숍","404"
"20210505","10413","전통찻집","4"
"20210505","10499","기타","184"
"20210505","20101","관광호텔","13"
"20210505","20102","일반호텔","1"
"20210505","20105","여관업","55"
"20210505","20107","여인숙업","1"
"20210505","20301","일반이용업","129"
"20210505","24113","일반게임제공업","16"
"20210505","24201","비디오물감상실업","3"
"20210505","24205","노래연습장업","206"
"20210505","30110","무도장업","1"
"20210505","30111","무도학원업","3"
"20210506","10101","한식","1860"
"20210506","10102","중국식","115"
"20210506","10103","경양식","125"
"20210506","10104","일식","160"
"20210506","10105","분식","275"
"20210506","10106","뷔페식","10"
"20210506","10107","정종대포집(선술집)","64"
"20210506","10110","출장조리","1"
"20210506","10111","패스트푸드","15"
"20210506","10112","호프(소주방)","493"
"20210506","10113","통닭(치킨)","97"
"20210506","10115","김밥(도시락)","6"
"20210506","10116","생선회","16"
"20210506","10117","까페","24"
"20210506","10118","식육취급","15"
"20210506","10119","탕류","2"
"20210506","10199","기타","461"
"20210506","10201","카바레","4"
"20210506","10202","고고(디스코)클럽","1"
"20210506","10206","스텐드바","8"
"20210506","10207","비어(바)살롱","3"
"20210506","10208","룸살롱","53"
"20210506","10299","기타","12"
"20210506","10301","단란주점","132"
"20210506","10401","과자점","3"
"20210506","10402","다방","12"
"20210506","10403","일반조리판매","412"
"20210506","10408","철도역구내","2"
"20210506","10410","편의점","162"
"20210506","10411","패스트푸드","54"
"20210506","10412","커피숍","405"
"20210506","10413","전통찻집","4"
"20210506","10499","기타","184"
"20210506","20101","관광호텔","13"
"20210506","20102","일반호텔","1"
"20210506","20105","여관업","55"
"20210506","20107","여인숙업","1"
"20210506","20301","일반이용업","129"
"20210506","24113","일반게임제공업","17"
"20210506","24201","비디오물감상실업","3"
"20210506","24205","노래연습장업","206"
"20210506","30110","무도장업","1"
"20210506","30111","무도학원업","3"
"20210507","10101","한식","1860"
"20210507","10102","중국식","115"
"20210507","10103","경양식","125"
"20210507","10104","일식","160"
"20210507","10105","분식","277"
"20210507","10106","뷔페식","10"
"20210507","10107","정종대포집(선술집)","64"
"20210507","10110","출장조리","1"
"20210507","10111","패스트푸드","15"
"20210507","10112","호프(소주방)","494"
"20210507","10113","통닭(치킨)","97"
"20210507","10115","김밥(도시락)","6"
"20210507","10116","생선회","16"
"20210507","10117","까페","24"
"20210507","10118","식육취급","15"
"20210507","10119","탕류","2"
"20210507","10199","기타","461"
"20210507","10201","카바레","4"
"20210507","10202","고고(디스코)클럽","1"
"20210507","10206","스텐드바","8"
"20210507","10207","비어(바)살롱","3"
"20210507","10208","룸살롱","53"
"20210507","10299","기타","12"
"20210507","10301","단란주점","132"
"20210507","10401","과자점","3"
"20210507","10402","다방","12"
"20210507","10403","일반조리판매","412"
"20210507","10408","철도역구내","2"
"20210507","10410","편의점","162"
"20210507","10411","패스트푸드","54"
"20210507","10412","커피숍","405"
"20210507","10413","전통찻집","4"
"20210507","10499","기타","184"
"20210507","20101","관광호텔","13"
"20210507","20102","일반호텔","1"
"20210507","20105","여관업","55"
"20210507","20107","여인숙업","1"
"20210507","20301","일반이용업","129"
"20210507","24113","일반게임제공업","17"
"20210507","24201","비디오물감상실업","3"
"20210507","24205","노래연습장업","206"
"20210507","30110","무도장업","1"
"20210507","30111","무도학원업","3"
"20210508","10101","한식","1860"
"20210508","10102","중국식","115"
"20210508","10103","경양식","125"
"20210508","10104","일식","160"
"20210508","10105","분식","277"
"20210508","10106","뷔페식","10"
"20210508","10107","정종대포집(선술집)","64"
"20210508","10110","출장조리","1"
"20210508","10111","패스트푸드","15"
"20210508","10112","호프(소주방)","494"
"20210508","10113","통닭(치킨)","97"
"20210508","10115","김밥(도시락)","6"
"20210508","10116","생선회","16"
"20210508","10117","까페","24"
"20210508","10118","식육취급","15"
"20210508","10119","탕류","2"
"20210508","10199","기타","461"
"20210508","10201","카바레","4"
"20210508","10202","고고(디스코)클럽","1"
"20210508","10206","스텐드바","8"
"20210508","10207","비어(바)살롱","3"
"20210508","10208","룸살롱","53"
"20210508","10299","기타","12"
"20210508","10301","단란주점","132"
"20210508","10401","과자점","3"
"20210508","10402","다방","12"
"20210508","10403","일반조리판매","412"
"20210508","10408","철도역구내","2"
"20210508","10410","편의점","162"
"20210508","10411","패스트푸드","54"
"20210508","10412","커피숍","405"
"20210508","10413","전통찻집","4"
"20210508","10499","기타","184"
"20210508","20101","관광호텔","13"
"20210508","20102","일반호텔","1"
"20210508","20105","여관업","55"
"20210508","20107","여인숙업","1"
"20210508","20301","일반이용업","129"
"20210508","24113","일반게임제공업","17"
"20210508","24201","비디오물감상실업","3"
"20210508","24205","노래연습장업","206"
"20210508","30110","무도장업","1"
"20210508","30111","무도학원업","3"
"20210509","10101","한식","1860"
"20210509","10102","중국식","115"
"20210509","10103","경양식","125"
"20210509","10104","일식","160"
"20210509","10105","분식","277"
"20210509","10106","뷔페식","10"
"20210509","10107","정종대포집(선술집)","64"
"20210509","10110","출장조리","1"
"20210509","10111","패스트푸드","15"
"20210509","10112","호프(소주방)","494"
"20210509","10113","통닭(치킨)","97"
"20210509","10115","김밥(도시락)","6"
"20210509","10116","생선회","16"
"20210509","10117","까페","24"
"20210509","10118","식육취급","15"
"20210509","10119","탕류","2"
"20210509","10199","기타","461"
"20210509","10201","카바레","4"
"20210509","10202","고고(디스코)클럽","1"
"20210509","10206","스텐드바","8"
"20210509","10207","비어(바)살롱","3"
"20210509","10208","룸살롱","53"
"20210509","10299","기타","12"
"20210509","10301","단란주점","132"
"20210509","10401","과자점","3"
"20210509","10402","다방","12"
"20210509","10403","일반조리판매","412"
"20210509","10408","철도역구내","2"
"20210509","10410","편의점","162"
"20210509","10411","패스트푸드","54"
"20210509","10412","커피숍","405"
"20210509","10413","전통찻집","4"
"20210509","10499","기타","184"
"20210509","20101","관광호텔","13"
"20210509","20102","일반호텔","1"
"20210509","20105","여관업","55"
"20210509","20107","여인숙업","1"
"20210509","20301","일반이용업","129"
"20210509","24113","일반게임제공업","17"
"20210509","24201","비디오물감상실업","3"
"20210509","24205","노래연습장업","206"
"20210509","30110","무도장업","1"
"20210509","30111","무도학원업","3"
"20210510","10101","한식","1859"
"20210510","10102","중국식","115"
"20210510","10103","경양식","126"
"20210510","10104","일식","160"
"20210510","10105","분식","277"
"20210510","10106","뷔페식","10"
"20210510","10107","정종대포집(선술집)","64"
"20210510","10110","출장조리","1"
"20210510","10111","패스트푸드","15"
"20210510","10112","호프(소주방)","494"
"20210510","10113","통닭(치킨)","97"
"20210510","10115","김밥(도시락)","6"
"20210510","10116","생선회","16"
"20210510","10117","까페","24"
"20210510","10118","식육취급","15"
"20210510","10119","탕류","2"
"20210510","10199","기타","461"
"20210510","10201","카바레","4"
"20210510","10202","고고(디스코)클럽","1"
"20210510","10206","스텐드바","8"
"20210510","10207","비어(바)살롱","3"
"20210510","10208","룸살롱","53"
"20210510","10299","기타","12"
"20210510","10301","단란주점","132"
"20210510","10401","과자점","3"
"20210510","10402","다방","12"
"20210510","10403","일반조리판매","412"
"20210510","10408","철도역구내","2"
"20210510","10410","편의점","162"
"20210510","10411","패스트푸드","54"
"20210510","10412","커피숍","405"
"20210510","10413","전통찻집","4"
"20210510","10499","기타","184"
"20210510","20101","관광호텔","13"
"20210510","20102","일반호텔","1"
"20210510","20105","여관업","55"
"20210510","20107","여인숙업","1"
"20210510","20301","일반이용업","129"
"20210510","24113","일반게임제공업","17"
"20210510","24201","비디오물감상실업","3"
"20210510","24205","노래연습장업","206"
"20210510","30110","무도장업","1"
"20210510","30111","무도학원업","3"
"20210511","10101","한식","1857"
"20210511","10102","중국식","115"
"20210511","10103","경양식","127"
"20210511","10104","일식","160"
"20210511","10105","분식","276"
"20210511","10106","뷔페식","10"
"20210511","10107","정종대포집(선술집)","64"
"20210511","10110","출장조리","1"
"20210511","10111","패스트푸드","15"
"20210511","10112","호프(소주방)","494"
"20210511","10113","통닭(치킨)","97"
"20210511","10115","김밥(도시락)","6"
"20210511","10116","생선회","16"
"20210511","10117","까페","24"
"20210511","10118","식육취급","15"
"20210511","10119","탕류","2"
"20210511","10199","기타","463"
"20210511","10201","카바레","4"
"20210511","10202","고고(디스코)클럽","1"
"20210511","10206","스텐드바","8"
"20210511","10207","비어(바)살롱","3"
"20210511","10208","룸살롱","53"
"20210511","10299","기타","12"
"20210511","10301","단란주점","132"
"20210511","10401","과자점","3"
"20210511","10402","다방","12"
"20210511","10403","일반조리판매","412"
"20210511","10408","철도역구내","2"
"20210511","10410","편의점","163"
"20210511","10411","패스트푸드","54"
"20210511","10412","커피숍","404"
"20210511","10413","전통찻집","4"
"20210511","10499","기타","183"
"20210511","20101","관광호텔","13"
"20210511","20102","일반호텔","1"
"20210511","20105","여관업","55"
"20210511","20107","여인숙업","1"
"20210511","20301","일반이용업","129"
"20210511","24113","일반게임제공업","17"
"20210511","24201","비디오물감상실업","3"
"20210511","24205","노래연습장업","206"
"20210511","30110","무도장업","1"
"20210511","30111","무도학원업","3"
"20210512","10101","한식","1856"
"20210512","10102","중국식","115"
"20210512","10103","경양식","126"
"20210512","10104","일식","158"
"20210512","10105","분식","276"
"20210512","10106","뷔페식","10"
"20210512","10107","정종대포집(선술집)","64"
"20210512","10110","출장조리","1"
"20210512","10111","패스트푸드","15"
"20210512","10112","호프(소주방)","494"
"20210512","10113","통닭(치킨)","97"
"20210512","10115","김밥(도시락)","6"
"20210512","10116","생선회","16"
"20210512","10117","까페","24"
"20210512","10118","식육취급","15"
"20210512","10119","탕류","2"
"20210512","10199","기타","462"
"20210512","10201","카바레","4"
"20210512","10202","고고(디스코)클럽","1"
"20210512","10206","스텐드바","8"
"20210512","10207","비어(바)살롱","3"
"20210512","10208","룸살롱","53"
"20210512","10299","기타","12"
"20210512","10301","단란주점","132"
"20210512","10401","과자점","3"
"20210512","10402","다방","12"
"20210512","10403","일반조리판매","412"
"20210512","10408","철도역구내","2"
"20210512","10410","편의점","163"
"20210512","10411","패스트푸드","54"
"20210512","10412","커피숍","403"
"20210512","10413","전통찻집","4"
"20210512","10499","기타","182"
"20210512","20101","관광호텔","13"
"20210512","20102","일반호텔","1"
"20210512","20105","여관업","55"
"20210512","20107","여인숙업","1"
"20210512","20301","일반이용업","130"
"20210512","24113","일반게임제공업","17"
"20210512","24201","비디오물감상실업","3"
"20210512","24205","노래연습장업","206"
"20210512","30110","무도장업","1"
"20210512","30111","무도학원업","3"
"20210513","10101","한식","1858"
"20210513","10102","중국식","115"
"20210513","10103","경양식","126"
"20210513","10104","일식","158"
"20210513","10105","분식","276"
"20210513","10106","뷔페식","10"
"20210513","10107","정종대포집(선술집)","64"
"20210513","10110","출장조리","1"
"20210513","10111","패스트푸드","15"
"20210513","10112","호프(소주방)","494"
"20210513","10113","통닭(치킨)","97"
"20210513","10115","김밥(도시락)","6"
"20210513","10116","생선회","16"
"20210513","10117","까페","24"
"20210513","10118","식육취급","15"
"20210513","10119","탕류","2"
"20210513","10199","기타","464"
"20210513","10201","카바레","4"
"20210513","10202","고고(디스코)클럽","1"
"20210513","10206","스텐드바","8"
"20210513","10207","비어(바)살롱","3"
"20210513","10208","룸살롱","53"
"20210513","10299","기타","12"
"20210513","10301","단란주점","132"
"20210513","10401","과자점","3"
"20210513","10402","다방","12"
"20210513","10403","일반조리판매","412"
"20210513","10408","철도역구내","2"
"20210513","10410","편의점","163"
"20210513","10411","패스트푸드","54"
"20210513","10412","커피숍","403"
"20210513","10413","전통찻집","4"
"20210513","10499","기타","182"
"20210513","20101","관광호텔","13"
"20210513","20102","일반호텔","1"
"20210513","20105","여관업","55"
"20210513","20107","여인숙업","1"
"20210513","20301","일반이용업","130"
"20210513","24113","일반게임제공업","17"
"20210513","24201","비디오물감상실업","3"
"20210513","24205","노래연습장업","205"
"20210513","30110","무도장업","1"
"20210513","30111","무도학원업","3"
"20210514","10101","한식","1857"
"20210514","10102","중국식","115"
"20210514","10103","경양식","127"
"20210514","10104","일식","158"
"20210514","10105","분식","276"
"20210514","10106","뷔페식","10"
"20210514","10107","정종대포집(선술집)","64"
"20210514","10110","출장조리","1"
"20210514","10111","패스트푸드","15"
"20210514","10112","호프(소주방)","494"
"20210514","10113","통닭(치킨)","97"
"20210514","10115","김밥(도시락)","6"
"20210514","10116","생선회","16"
"20210514","10117","까페","24"
"20210514","10118","식육취급","15"
"20210514","10119","탕류","2"
"20210514","10199","기타","465"
"20210514","10201","카바레","4"
"20210514","10202","고고(디스코)클럽","1"
"20210514","10206","스텐드바","8"
"20210514","10207","비어(바)살롱","3"
"20210514","10208","룸살롱","53"
"20210514","10299","기타","12"
"20210514","10301","단란주점","132"
"20210514","10401","과자점","3"
"20210514","10402","다방","12"
"20210514","10403","일반조리판매","412"
"20210514","10408","철도역구내","2"
"20210514","10410","편의점","164"
"20210514","10411","패스트푸드","54"
"20210514","10412","커피숍","403"
"20210514","10413","전통찻집","4"
"20210514","10499","기타","182"
"20210514","20101","관광호텔","13"
"20210514","20102","일반호텔","1"
"20210514","20105","여관업","55"
"20210514","20107","여인숙업","1"
"20210514","20301","일반이용업","130"
"20210514","24113","일반게임제공업","17"
"20210514","24201","비디오물감상실업","3"
"20210514","24205","노래연습장업","205"
"20210514","30110","무도장업","1"
"20210514","30111","무도학원업","3"
"20210515","10101","한식","1857"
"20210515","10102","중국식","115"
"20210515","10103","경양식","127"
"20210515","10104","일식","158"
"20210515","10105","분식","276"
