"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000219","서일여자고등학교","04","사립","N","","3","6","191","0","0","217","1","0","281","4","6","689"
"대전광역시교육청","대전광역시교육청","대전광역시 대덕구","S060000223","신탄진고등학교","04","공립","N","","1","1","158","1","3","173","0","1","195","2","5","526"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000225","우송고등학교","04","사립","N","","7","4","248","3","6","319","0","3","354","10","13","921"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000226","유성고등학교","04","공립","N","","3","7","327","2","8","384","0","1","448","5","16","1159"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000228","유성생명과학고등학교","04","공립","N","","4","5","262","3","2","296","0","0","312","7","7","870"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000229","유성여자고등학교","04","사립","N","","5","6","206","2","3","214","0","1","278","7","10","698"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060000231","중일고등학교","04","사립","N","","0","3","222","2","1","228","0","0","280","2","4","730"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000232","청란여자고등학교","04","사립","N","","1","1","142","1","4","165","0","1","189","2","6","496"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000233","충남고등학교","04","공립","N","","10","7","353","0","3","405","2","0","415","12","10","1173"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000234","충남기계공업고등학교","04","공립","N","","4","11","359","0","0","394","0","0","423","4","11","1176"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000236","충남여자고등학교","04","공립","N","","5","7","355","3","2","437","1","2","502","9","11","1294"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060000239","한밭고등학교","04","공립","N","","4","7","262","5","6","308","3","5","359","12","18","929"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000243","호수돈여자고등학교","04","사립","N","","3","7","220","1","3","237","0","0","317","4","10","774"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001048","대전반석고등학교","04","공립","N","","11","10","281","7","7","330","0","3","353","18","20","964"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060001049","대전구봉고등학교","04","공립","N","","5","4","222","0","1","242","0","0","289","5","5","753"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001085","대전전민고등학교","04","공립","N","","6","6","269","3","5","274","2","0","363","11","11","906"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060001086","대전괴정고등학교","04","공립","N","","8","7","262","2","4","300","1","1","350","11","12","912"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001089","대전지족고등학교","04","공립","N","","11","15","317","0","0","361","1","0","382","12","15","1060"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001112","대전용산고등학교","04","공립","N","","4","8","278","2","6","302","1","3","368","7","17","948"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060001145","대전가오고등학교","04","공립","N","","3","2","220","0","1","243","1","0","277","4","3","740"
"대전광역시교육청","대전광역시교육청","대전광역시 서구","S060001177","대전복수고등학교","04","공립","N","","4","7","192","5","1","210","1","0","224","10","8","626"
"대전광역시교육청","대전광역시교육청","대전광역시 유성구","S060001274","대전도안고등학교","04","공립","N","","8","8","297","4","3","306","3","0","352","15","11","955"
"대전광역시교육청","대전광역시교육청","대전광역시 중구","S060000175","대전고등학교부설방송통신고등학교","11","공립","N","","9","3","46","9","3","60","3","0","43","21","6","149"
"대전광역시교육청","대전광역시교육청","대전광역시 동구","S060000195","대전여자고등학교부설방송통신고등학교","11","공립","N","","14","2","120","5","2","136","8","0","129","27","4","385"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000080","문수고등학교","04","공립","N","","8","6","200","2","1","236","1","0","303","11","7","739"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000081","남창고등학교","04","공립","N","","7","5","253","1","0","327","0","0","317","8","5","897"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000082","울산동천고등학교","04","공립","N","","7","2","236","3","2","281","0","0","313","10","4","830"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000083","대송고등학교","04","공립","N","","3","2","195","0","0","239","0","0","321","3","2","755"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000084","무룡고등학교","04","공립","N","","4","1","148","1","4","196","0","0","257","5","5","601"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000085","방어진고등학교","04","공립","N","","0","0","166","1","0","206","0","0","246","1","0","618"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000087","삼일여자고등학교","04","사립","N","","0","2","212","0","1","221","0","0","288","0","3","721"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000089","성광여자고등학교","04","사립","N","","1","7","186","1","2","232","0","0","365","2","9","783"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000090","성신고등학교","04","사립","N","","1","1","187","1","12","213","0","0","259","2","13","659"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000091","신정고등학교","04","공립","N","","1","0","296","1","0","366","0","0","388","2","0","1050"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000095","우신고등학교","04","사립","N","","0","14","187","3","0","226","0","0","371","3","14","784"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000096","울산기술공업고등학교","04","사립","N","","4","5","216","3","1","241","2","1","271","9","7","728"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000097","울산경의고등학교","04","사립","N","","2","4","125","5","0","150","0","0","195","7","4","470"
"울산광역시교육청","울산광역시교육청","울산광역시 중구","S070000098","울산고등학교","04","사립","N","","3","1","186","2","3","280","0","0","349","5","4","815"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000099","울산공업고등학교","04","공립","N","","9","10","432","1","5","479","0","0","528","10","15","1439"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000103","울산상업고등학교","04","공립","N","","4","10","199","0","0","270","0","0","302","4","10","771"
"울산광역시교육청","울산광역시교육청","울산광역시 동구","S070000104","울산생활과학고등학교","04","공립","N","","1","3","267","1","1","304","0","1","317","2","5","888"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000105","울산미용예술고등학교","04","공립","N","","4","7","143","0","1","153","0","0","146","4","8","442"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000106","울산여자고등학교","04","공립","N","","6","4","231","1","3","316","0","0","345","7","7","892"
"울산광역시교육청","울산광역시교육청","울산광역시 남구","S070000107","울산여자상업고등학교","04","공립","N","","3","0","290","1","2","372","0","0","387","4","2","1049"
"울산광역시교육청","울산광역시교육청","울산광역시 울주군","S070000108","울산예술고등학교","04","사립","N","","6","4","89","1","0","82","0","0","96","7","4","267"
"울산광역시교육청","울산광역시교육청","울산광역시 북구","S070000110","울산마이스터고등학교","04","공립","N","","0","4","120","0","1","114","0","1","114","0","6","348"
