자치구,CCTV 용도,위도,경도,CCTV 수량
강동구,방범,37.54291751,127.1372522,3
강동구,방범,37.54294243,127.1338439,3
강동구,방범,37.54295731,127.1312408,1
강동구,방범,37.55016708,127.1313705,3
강동구,방범,37.54295731,127.1356277,1
강동구,방범,37.54296112,127.1355591,1
강동구,방범,37.54297638,127.1311569,1
강동구,방범,37.54299164,127.1454391,3
강동구,방범,37.54297638,127.1363831,1
강동구,방범,37.54298401,127.1475983,3
강동구,방범,37.54884338,127.1302643,3
강동구,방범,37.54299545,127.1364365,1
강동구,방범,37.54300308,127.1364975,1
강동구,방범,37.54311371,127.1347885,3
강동구,방범,37.54322815,127.1229095,3
강동구,방범,37.54324341,127.127243,1
강동구,방범,37.54322815,127.1268387,2
강동구,방범,37.56399918,127.1346893,1
강동구,방범,37.54327774,127.1216736,1
강동구,방범,37.54335403,127.1216965,1
강동구,방범,37.543396,127.1326752,1
강동구,방범,37.54341888,127.1327591,1
강동구,방범,37.54347229,127.1327133,1
강동구,방범,37.54346085,127.132637,1
강동구,방범,37.54346466,127.1448135,3
강동구,방범,37.5434761,127.141449,1
강동구,방범,37.54351044,127.1349411,1
강동구,방범,37.54354888,127.1363741,3
강동구,방범,37.54356384,127.1311874,1
강동구,방범,37.54845428,127.1411285,1
강동구,방범,37.54359436,127.1311188,1
강동구,방범,37.54363251,127.1311722,1
강동구,방범,37.54369736,127.1399765,3
강동구,방범,37.54370117,127.1315918,1
강동구,어린이안전,37.54135513,127.1489105,2
강동구,방범,37.54373169,127.1372833,3
강동구,방범,37.54374695,127.1316223,1
강동구,방범,37.54377747,127.1461945,1
강동구,방범,37.54377929,127.1461664,1
강동구,방범,37.54379654,127.1392593,1
강동구,방범,37.54376939,127.1462192,1
강동구,방범,37.5438385,127.1282196,3
강동구,방범,37.54384613,127.1392899,1
강동구,방범,37.52467728,127.1326981,3
강동구,방범,37.54384613,127.1393509,1
강동구,방범,37.54384995,127.1218948,1
강동구,방범,37.54389572,127.1384964,1
강동구,방범,37.54388428,127.1217422,1
강동구,방범,37.54389954,127.1218338,1
강동구,방범,37.54793549,127.1403198,3
강동구,방범,37.54401654,127.1347121,3
강동구,방범,37.54410868,127.1448526,3
강동구,방범,37.54413223,127.130127,2
강동구,방범,37.54413582,127.1301158,1
강동구,어린이안전,37.54395676,127.1339188,1
강동구,방범,37.54425049,127.1358109,3
강동구,방범,37.54419327,127.1312256,3
강동구,방범,37.54423523,127.1305237,1
강동구,방범,37.54432499,127.1352703,4
강동구,방범,37.52241898,127.1338806,1
강동구,방범,37.54436493,127.1367645,1
강동구,방범,37.54436874,127.1229935,3
강동구,방범,37.54438782,127.1368332,1
강동구,방범,37.54440039,127.1385877,3
강동구,방범,37.52331543,127.1441879,4
강동구,방범,37.54443359,127.1367188,1
강동구,방범,37.54441833,127.1413116,1
강동구,방범,37.54445648,127.136795,1
강동구,방범,37.54448979,127.1278858,3
강동구,방범,37.516181,127.149571,1
강동구,방범,37.54459763,127.1377106,1
강동구,방범,37.54466629,127.1377029,1
강동구,방범,37.54473495,127.1483612,3
강동구,방범,37.54521561,127.1236572,1
강동구,방범,37.54686737,127.1394501,1
강동구,어린이안전,37.52839279,127.1310883,1
강동구,방범,37.54541016,127.1595383,1
강동구,방범,37.54544449,127.1374283,1
강동구,방범,37.54631805,127.1682892,1
강동구,방범,37.54634094,127.1318588,1
강동구,방범,37.54558701,127.1460031,3
강동구,방범,37.5461731,127.1221924,1
강동구,방범,37.54560852,127.1284714,1
강동구,방범,37.54623413,127.1242599,1
강동구,방범,37.5463028,127.169136,3
강동구,방범,37.54618454,127.1243057,1
강동구,방범,37.5461998,127.1221085,1
강동구,방범,37.54586029,127.1437378,1
강동구,방범,37.54588699,127.1436691,1
강동구,방범,37.54612732,127.1221237,1
강동구,방범,37.54614627,127.1429173,3
강동구,방범,37.54615402,127.1678085,1
강동구,방범,37.5460701,127.1357803,3
강동구,방범,37.54599762,127.12677,1
강동구,방범,37.54592514,127.1642914,1
강동구,방범,37.54598911,127.1700665,3
강동구,방범,37.54637146,127.1683044,1
강동구,방범,37.5458921,127.1237109,3
강동구,방범,37.5459137,127.1437759,1
강동구,방범,37.54587936,127.1643448,1
강동구,방범,37.54615784,127.1243591,1
강동구,방범,37.54575729,127.1450348,3
강동구,방범,37.54620361,127.167778,1
강동구,방범,37.54628656,127.1351917,3
강동구,방범,37.54545593,127.1291122,1
강동구,방범,37.54629898,127.1319733,1
강동구,방범,37.54575729,127.1288147,3
강동구,방범,37.54573059,127.1317062,1
강동구,방범,37.54552841,127.1406555,3
강동구,방범,37.51753235,127.1437073,1
강동구,방범,37.54562378,127.1339111,3
강동구,방범,37.54631045,127.1335734,4
강동구,방범,37.54550137,127.1227776,3
강동구,방범,37.54634476,127.1380081,3
강동구,어린이안전,37.55688477,127.1513901,1
강동구,방범,37.54516983,127.1400833,1
강동구,방범,37.54638143,127.1557197,3
강동구,방범,37.54634857,127.1318054,1
강동구,방범,37.54636561,127.1540322,4
강동구,방범,37.54639816,127.168251,1
강동구,방범,37.54537582,127.130928,1
강동구,방범,37.54538727,127.159462,1
강동구,어린이안전,37.5290184,127.1397705,1
강동구,방범,37.54537964,127.1373596,1
강동구,방범,37.54537201,127.1374359,1
강동구,어린이안전,37.52874756,127.144783,1
강동구,어린이안전,37.52767563,127.1403732,1
강동구,방범,37.54519653,127.1442261,1
강동구,방범,37.54535324,127.13044,3
강동구,방범,37.54657745,127.1697693,1
강동구,방범,37.54535294,127.138855,2
강동구,방범,37.54661942,127.1253433,1
강동구,방범,37.54533005,127.1595383,1
강동구,방범,37.5466423,127.1244965,1
강동구,방범,37.54526987,127.1382722,3
강동구,방범,37.54524757,127.1460954,2
강동구,방범,37.54507446,127.1424942,5
강동구,방범,37.54516602,127.1442871,1
강동구,방범,37.54516983,127.1236649,1
강동구,방범,37.54514203,127.1275488,3
강동구,방범,37.54692459,127.1425858,1
강동구,방범,37.54513168,127.1442337,1
강동구,방범,37.54496002,127.1388397,1
강동구,방범,37.54502869,127.1370239,3
강동구,방범,37.5472374,127.1707153,3
강동구,방범,37.54499435,127.1244736,3
강동구,방범,37.54737473,127.1335297,1
강동구,방범,37.54490662,127.1367645,1
강동구,방범,37.54489517,127.1368484,1
강동구,방범,37.54484558,127.136795,1
강동구,방범,37.54732132,127.1716995,3
강동구,방범,37.54462051,127.1377792,1
강동구,방범,37.54746086,127.1379804,3
강동구,방범,37.5446167,127.1233063,3
강동구,방범,37.54450989,127.1453857,3
강동구,방범,37.54458618,127.1407471,1
강동구,방범,37.54752798,127.1338225,4
강동구,방범,37.54449081,127.1220627,3
강동구,방범,37.54449844,127.140976,1
강동구,방범,37.54756927,127.1731644,1
강동구,방범,37.54758835,127.1256866,1
강동구,방범,37.54761887,127.1255646,1
강동구,방범,37.53915583,127.1315257,3
강동구,어린이안전,37.55636215,127.137764,1
강동구,방범,37.54772483,127.1277917,3
강동구,방범,37.54781723,127.1711502,3
강동구,방범,37.54787827,127.1377182,3
강동구,방범,37.54800704,127.1265921,3
강동구,어린이안전,37.55686951,127.1512833,1
강동구,방범,37.54811478,127.1417007,1
강동구,방범,37.53924942,127.1264114,1
강동구,방범,37.54813385,127.1455078,2
강동구,방범,37.54840088,127.1411285,1
강동구,어린이안전,37.55551147,127.1323242,1
강동구,방범,37.54845047,127.1410599,1
강동구,방범,37.54814911,127.1418533,1
강동구,방범,37.54853439,127.1377869,1
강동구,방범,37.57645798,127.1671829,3
강동구,방범,37.57459259,127.1667328,1
강동구,어린이안전,37.55898666,127.1517715,1
강동구,방범,37.53926155,127.1446857,3
강동구,방범,37.57025911,127.178336,4
강동구,방범,37.54864516,127.172711,3
강동구,방범,37.56551257,127.1725873,4
강동구,어린이안전,37.56037521,127.1620789,1
강동구,방범,37.54870987,127.1546783,1
강동구,방범,37.53932953,127.1309738,1
강동구,방범,37.54870987,127.1337128,2
강동구,방범,37.56373978,127.1336441,3
강동구,방범,37.51753998,127.1437836,1
강동구,방범,37.53208542,127.1361847,1
강동구,방범,37.54872894,127.1546173,1
강동구,방범,37.56335449,127.1347275,1
강동구,방범,37.53210068,127.1361313,1
강동구,방범,37.56298447,127.1338806,1
강동구,방범,37.56255722,127.1599121,1
강동구,방범,37.54888153,127.1373138,1
강동구,방범,37.56240809,127.1624185,1
강동구,방범,37.56251144,127.1598434,1
강동구,방범,37.5489769,127.1714935,3
강동구,방범,37.54900742,127.1727295,1
강동구,방범,37.54901505,127.1525421,1
강동구,방범,37.56248093,127.159935,1
강동구,방범,37.54901505,127.1319809,3
강동구,방범,37.5490303,127.1727829,1
강동구,방범,37.54903412,127.1524506,1
강동구,방범,37.5490799,127.1525116,1
강동구,방범,37.53239059,127.1289902,1
강동구,방범,37.54909134,127.1339188,3
강동구,방범,37.54909897,127.1716385,1
강동구,방범,37.532341,127.1289749,1
강동구,방범,37.54910708,127.1329918,3
강동구,방범,37.54921074,127.1472739,2
강동구,방범,37.54921722,127.1416779,3
강동구,방범,37.54926763,127.1316784,5
강동구,방범,37.54936981,127.1305389,3
강동구,방범,37.5494233,127.1310518,3
강동구,방범,37.54949172,127.1463364,3
강동구,방범,37.5602954,127.1515227,4
강동구,방범,37.54944229,127.1396332,2
강동구,방범,37.54947662,127.1380692,3
강동구,방범,37.52642822,127.1350021,3
강동구,방범,37.54955673,127.1360779,1
강동구,방범,37.54956055,127.1359558,1
강동구,방범,37.53956985,127.141571,3
강동구,방범,37.54960251,127.1360092,1
강동구,방범,37.54960542,127.1578622,3
강동구,어린이안전,37.54793549,127.1329727,1
강동구,방범,37.54963303,127.1398773,3
강동구,방범,37.54961777,127.130867,1
강동구,방범,37.54968643,127.1354828,4
강동구,방범,37.53960864,127.1432634,3
강동구,방범,37.54969406,127.1434937,1
강동구,방범,37.54972458,127.1307602,1
강동구,방범,37.54972458,127.1309738,1
강동구,방범,37.54974709,127.1444034,3
강동구,방범,37.54979706,127.1709518,3
강동구,방범,37.54975128,127.1434555,1
강동구,방범,37.54978561,127.1308746,1
강동구,방범,37.54988098,127.1718445,1
강동구,방범,37.54990005,127.1366882,1
강동구,방범,37.54990387,127.1295013,5
강동구,방범,37.54990768,127.1717529,1
강동구,방범,37.54992294,127.1718063,1
강동구,방범,37.54994965,127.136734,1
강동구,방범,37.54994965,127.1366196,1
강동구,방범,37.54999161,127.1329117,4
강동구,방범,37.55001908,127.1299628,3
강동구,방범,37.55011499,127.1602456,3
강동구,방범,37.56084061,127.1579437,1
강동구,방범,37.56070419,127.170072,1
강동구,방범,37.55021667,127.1413193,1
강동구,방범,37.56064496,127.1574416,3
강동구,방범,37.55023575,127.1338654,1
강동구,방범,37.56040955,127.1351013,1
강동구,방범,37.55034256,127.128418,4
강동구,방범,37.5503006,127.1338577,1
강동구,방범,37.55034293,127.1496199,3
강동구,방범,37.56034851,127.1350555,1
강동구,방범,37.56019211,127.165947,1
강동구,방범,37.55048193,127.1395497,3
강동구,방범,37.55054092,127.1360779,4
강동구,방범,37.56026459,127.1659088,1
강동구,방범,37.55051031,127.1460357,3
강동구,방범,37.56021118,127.165863,1
강동구,방범,37.55056763,127.1467133,3
강동구,방범,37.55967712,127.1530304,3
강동구,방범,37.55057526,127.1278839,1
강동구,방범,37.55057526,127.1279297,1
강동구,방범,37.55057977,127.1356802,3
강동구,방범,37.55060023,127.1724011,4
강동구,방범,37.55063248,127.1278992,1
강동구,방범,37.55062289,127.1297461,4
강동구,방범,37.55075073,127.1716537,1
강동구,방범,37.55080414,127.1716537,1
강동구,방범,37.55081177,127.1717148,1
강동구,방범,37.55082692,127.1775047,3
강동구,방범,37.55088043,127.1373291,1
강동구,방범,37.55088425,127.1374207,1
강동구,방범,37.55088947,127.1441469,4
강동구,방범,37.55106354,127.1238861,1
강동구,방범,37.55093384,127.1373672,1
강동구,방범,37.55105209,127.1239624,1
강동구,방범,37.55112457,127.1239395,1
강동구,방범,37.55114365,127.1337891,3
강동구,방범,37.55120023,127.1426071,2
강동구,방범,37.5512222,127.1248765,3
강동구,방범,37.55124664,127.1593475,1
강동구,방범,37.55124283,127.1594238,1
강동구,방범,37.55125154,127.1273821,5
강동구,방범,37.55127716,127.1403122,3
강동구,방범,37.55128257,127.13128,3
강동구,방범,37.55130386,127.1593857,1
강동구,방범,37.53371811,127.1257095,3
강동구,방범,37.55132224,127.1413588,3
강동구,방범,37.55133057,127.130249,3
강동구,방범,37.55140686,127.1349945,1
강동구,방범,37.55133057,127.1349869,1
강동구,방범,37.55135345,127.1349182,1
강동구,방범,37.55143356,127.1330872,3
강동구,방범,37.55148315,127.1498337,1
강동구,방범,37.55154419,127.1438675,3
강동구,방범,37.55157852,127.1369019,3
강동구,방범,37.55160522,127.1384125,4
강동구,방범,37.55179596,127.1338654,1
강동구,방범,37.55178833,127.133812,1
강동구,방범,37.55185607,127.144208,4
강동구,방범,37.55189514,127.1548843,1
강동구,방범,37.55191422,127.1548309,1
강동구,방범,37.5519371,127.131073,3
강동구,방범,37.53377914,127.1381607,1
강동구,방범,37.55194855,127.154892,1
강동구,방범,37.55202484,127.1357117,2
강동구,방범,37.55211258,127.1298828,3
강동구,방범,37.55222088,127.1352332,1
강동구,방범,37.55236053,127.1320801,1
강동구,방범,37.55204391,127.141304,1
강동구,방범,37.55202866,127.1412582,1
강동구,방범,37.55238724,127.1320038,1
강동구,방범,37.55242538,127.1320572,1
강동구,방범,37.5524292,127.1321335,1
강동구,방범,37.55244827,127.1370392,3
강동구,방범,37.55243301,127.142601,1
강동구,방범,37.55249023,127.1414032,1
강동구,방범,37.55250168,127.1413269,1
강동구,방범,37.55255508,127.1413727,1
강동구,방범,37.55257416,127.1360016,1
강동구,방범,37.55261993,127.1359329,1
강동구,방범,37.55263901,127.1330109,2
강동구,방범,37.55273056,127.1376419,1
강동구,방범,37.55264282,127.135994,1
강동구,방범,37.5527153,127.1376953,1
강동구,방범,37.55276108,127.1308365,3
강동구,방범,37.55282211,127.1338272,3
강동구,방범,37.55295181,127.1333923,3
강동구,방범,37.55296044,127.1318417,3
강동구,방범,37.55297852,127.1347122,3
강동구,방범,37.55433319,127.1429823,4
강동구,방범,37.55301797,127.14276,5
강동구,방범,37.55445099,127.1349335,2
강동구,방범,37.55335445,127.1329967,3
강동구,방범,37.55358505,127.1653519,1
강동구,방범,37.55374527,127.1553192,1
강동구,방범,37.55369568,127.1552887,1
강동구,방범,37.55410385,127.1437836,1
강동구,방범,37.55401611,127.127739,1
강동구,방범,37.55405807,127.1437531,1
강동구,방범,37.55403519,127.1278,1
강동구,방범,37.55376053,127.1552582,1
강동구,방범,37.55408478,127.1277771,1
강동구,방범,37.55412674,127.1374054,1
강동구,방범,37.55434036,127.1542587,3
강동구,방범,37.55343859,127.1367477,3
강동구,방범,37.55366898,127.1295319,4
강동구,방범,37.55355072,127.1707458,1
강동구,방범,37.55437582,127.1358927,3
강동구,방범,37.55358505,127.1412659,1
강동구,방범,37.5534935,127.1315155,5
강동구,방범,37.55418396,127.1335831,3
강동구,방범,37.55443192,127.131691,1
강동구,방범,37.55450439,127.1316605,1
강동구,방범,37.55460358,127.1398239,1
강동구,방범,37.55457687,127.1293488,5
강동구,방범,37.55464172,127.1397705,1
강동구,방범,37.5546529,127.1357513,3
강동구,방범,37.55466479,127.1328639,3
강동구,방범,37.55484772,127.1501923,1
강동구,방범,37.55487061,127.1446762,1
강동구,방범,37.55490112,127.1447449,1
강동구,방범,37.5549202,127.1249237,3
강동구,방범,37.5549202,127.1265335,1
강동구,방범,37.55492783,127.1446381,1
강동구,방범,37.55491257,127.1264572,1
강동구,방범,37.55495071,127.1447067,1
강동구,방범,37.5549736,127.1264725,1
강동구,방범,37.55547899,127.1533596,2
강동구,방범,37.55548477,127.1377487,3
강동구,방범,37.55561769,127.1363996,5
강동구,방범,37.55558777,127.1352692,3
강동구,방범,37.55562973,127.1534653,1
강동구,방범,37.5556488,127.1262589,1
강동구,방범,37.55618936,127.1256915,4
강동구,방범,37.55631638,127.1365509,1
강동구,방범,37.55633926,127.1365814,1
강동구,방범,37.55640411,127.137558,3
강동구,방범,37.55722427,127.1293335,1
강동구,방범,37.55701304,127.1523937,3
강동구,방범,37.55719757,127.1292343,1
강동구,방범,37.55727005,127.1292725,1
강동구,방범,37.55738831,127.1300507,4
강동구,방범,37.55741119,127.1710739,1
강동구,방범,37.55741882,127.1711578,1
강동구,방범,37.55742645,127.1650772,1
강동구,방범,37.55747986,127.1710663,1
강동구,방범,37.56320285,127.17219,5
강동구,방범,37.55743197,127.1489331,4
강동구,방범,37.55749512,127.1711426,1
강동구,방범,37.55760574,127.147522,3
강동구,방범,37.53813553,127.1345825,1
강동구,방범,37.55764417,127.156883,4
강동구,방범,37.55783473,127.127767,4
강동구,방범,37.53806305,127.1481857,1
강동구,방범,37.53852463,127.1505737,1
강동구,방범,37.55799866,127.1289673,1
강동구,방범,37.55805428,127.173341,4
강동구,방범,37.55809402,127.1687927,1
강동구,방범,37.55815887,127.1687698,1
강동구,방범,37.55817032,127.1447678,4
강동구,방범,37.55821609,127.1447067,1
강동구,방범,37.54878594,127.1346248,3
강동구,방범,37.55825111,127.1798164,4
강동구,방범,37.55830383,127.1365662,3
강동구,방범,37.55847297,127.1346682,3
강동구,방범,37.55855942,127.1706696,1
강동구,방범,37.55858231,127.1706085,1
강동구,방범,37.53832626,127.1469498,1
강동구,방범,37.55862808,127.1706619,1
강동구,방범,37.55872726,127.1355896,1
강동구,방범,37.53848648,127.1292953,3
강동구,방범,37.55876993,127.168758,1
강동구,방범,37.55878448,127.1355972,1
강동구,방범,37.5588843,127.1688032,1
강동구,방범,37.54873276,127.1764526,1
강동구,방범,37.55896002,127.1698703,4
강동구,방범,37.53845596,127.1505203,1
강동구,방범,37.55923462,127.1367722,1
강동구,방범,37.55926132,127.152153,3
강동구,방범,37.55945587,127.1365738,1
강동구,방범,37.56464445,127.1339894,4
강동구,방범,37.5385437,127.1505203,1
강동구,방범,37.55952072,127.1366653,1
강동구,방범,37.53862,127.1366196,3
강동구,방범,37.57595504,127.1692862,5
강동구,방범,37.53875542,127.1279436,3
강동구,방범,37.54863739,127.1377792,1
강동구,방범,37.54389954,127.143692,3
강동구,방범,37.54859276,127.1450029,3
강동구,방범,37.56064214,127.1538861,3
강동구,방범,37.56077472,127.1643104,3
강동구,방범,37.56084824,127.1607132,1
강동구,방범,37.56086072,127.1632763,3
강동구,방범,37.56086479,127.1694805,3
강동구,방범,37.56350708,127.1342621,1
강동구,방범,37.56086575,127.1578651,1
강동구,방범,37.56088257,127.1546783,3
강동구,방범,37.56090489,127.158009,1
강동구,방범,37.56094633,127.1650297,3
강동구,방범,37.56097794,127.1518936,1
강동구,방범,37.56098175,127.156601,3
강동구,방범,37.56099319,127.1557388,3
강동구,방범,37.56118018,127.1628152,3
강동구,방범,37.56113434,127.1536713,5
강동구,방범,37.56113815,127.1616821,1
강동구,방범,37.56126404,127.1523209,3
강동구,방범,37.56131419,127.155641,2
강동구,방범,37.5613284,127.1557107,1
강동구,방범,37.56134415,127.1561661,3
강동구,방범,37.56142426,127.1698608,3
강동구,방범,37.56137848,127.1688461,3
강동구,방범,37.56145096,127.1516113,1
강동구,방범,37.56161499,127.1640167,3
강동구,방범,37.56168747,127.1611557,1
강동구,방범,37.56175613,127.1663589,1
강동구,방범,37.56177902,127.1539536,1
강동구,방범,37.56178284,127.1663361,1
강동구,방범,37.5619812,127.1508484,1
강동구,방범,37.5618782,127.1581421,3
강동구,방범,37.5618782,127.1617279,1
강동구,방범,37.56198883,127.1549759,1
강동구,방범,37.56202316,127.1509094,1
강동구,방범,37.56202698,127.1676636,3
강동구,방범,37.56203461,127.150795,1
강동구,방범,37.56205368,127.1697311,1
강동구,방범,37.56208801,127.1553879,3
강동구,방범,37.5620842,127.1508484,1
강동구,방범,37.56209564,127.1697998,1
강동구,방범,37.56209946,127.1696625,1
강동구,방범,37.5621376,127.1697464,1
강동구,방범,37.56236649,127.1613464,1
강동구,방범,37.56240022,127.1548845,1
강동구,방범,37.56240082,127.1625061,1
강동구,방범,37.56246445,127.1549835,1
강동구,방범,37.56399155,127.1331787,1
강동구,방범,37.54356384,127.1237564,1
강동구,방범,37.54355734,127.1470641,5
강동구,방범,37.54347229,127.1350098,1
강동구,방범,37.54344177,127.1350708,1
강동구,방범,37.56424713,127.1346588,1
강동구,방범,37.54326248,127.121582,1
강동구,어린이안전,37.52302551,127.1341324,1
강동구,방범,37.54270146,127.144675,5
강동구,방범,37.54916382,127.1348114,3
강동구,어린이안전,37.52903366,127.1396942,1
강동구,어린이안전,37.52946472,127.1293335,1
강동구,어린이안전,37.52910233,127.1397247,1
강동구,어린이안전,37.52927399,127.1315765,1
강동구,어린이안전,37.52969742,127.1428299,1
강동구,어린이안전,37.52981949,127.1280746,1
강동구,어린이안전,37.52998734,127.145401,1
강동구,어린이안전,37.52999878,127.1272278,1
강동구,어린이안전,37.53043747,127.1277313,1
강동구,어린이안전,37.53089905,127.1457825,1
강동구,어린이안전,37.53119278,127.1454849,1
강동구,어린이안전,37.53129196,127.1232605,1
강동구,어린이안전,37.53144455,127.1397629,1
강동구,어린이안전,37.5320282,127.1220627,1
강동구,어린이안전,37.53215027,127.1241608,1
강동구,어린이안전,37.53216171,127.1240845,1
강동구,어린이안전,37.53263855,127.1420364,1
강동구,어린이안전,37.53327179,127.1363831,1
강동구,어린이안전,37.5332756,127.136322,1
강동구,어린이안전,37.53219604,127.1241302,1
강동구,어린이안전,37.53634644,127.1448364,1
강동구,어린이안전,37.53692245,127.1451492,1
강동구,어린이안전,37.53695297,127.1452026,1
강동구,어린이안전,37.53697968,127.1451569,1
강동구,어린이안전,37.53771591,127.1479187,1
강동구,어린이안전,37.53768921,127.1452408,1
강동구,어린이안전,37.5378952,127.14431,1
강동구,어린이안전,37.53847504,127.1454773,1
강동구,어린이안전,37.5391655,127.1383667,1
강동구,어린이안전,37.53942108,127.1370621,1
강동구,어린이안전,37.53947067,127.1370087,1
강동구,어린이안전,37.54075241,127.1472321,1
강동구,어린이안전,37.53978348,127.1296844,1
강동구,어린이안전,37.54070282,127.1371155,1
강동구,어린이안전,37.54083252,127.1337738,1
강동구,어린이안전,37.54104996,127.1379318,1
강동구,어린이안전,37.5412178,127.1389084,1
강동구,어린이안전,37.54124069,127.1388245,1
강동구,어린이안전,37.54128647,127.1389465,1
강동구,어린이안전,37.54161072,127.1306458,1
강동구,어린이안전,37.54191589,127.1475296,1
강동구,어린이안전,37.54243088,127.1378098,1
강동구,어린이안전,37.54253769,127.1409683,3
강동구,어린이안전,37.54298401,127.1475983,1
강동구,어린이안전,37.54300308,127.1428299,3
강동구,어린이안전,37.54306793,127.1381302,1
강동구,어린이안전,37.54322815,127.1268387,3
강동구,어린이안전,37.54327011,127.1279907,1
강동구,어린이안전,37.54384995,127.1323547,1
강동구,어린이안전,37.54442596,127.1328049,1
강동구,어린이안전,37.54470444,127.1402206,1
강동구,어린이안전,37.54497147,127.12854,1
강동구,어린이안전,37.54598236,127.1292877,1
강동구,어린이안전,37.54525757,127.1326981,1
강동구,어린이안전,37.54598236,127.1635895,1
강동구,어린이안전,37.54627228,127.1307526,2
강동구,어린이안전,37.54631805,127.137146,1
강동구,어린이안전,37.54646683,127.1525269,1
강동구,어린이안전,37.54665375,127.1708298,1
강동구,어린이안전,37.54685593,127.1539307,1
강동구,어린이안전,37.54711914,127.1373672,1
강동구,어린이안전,37.54703903,127.1243362,1
강동구,어린이안전,37.54708481,127.1357422,1
강동구,어린이안전,37.54712296,127.1348038,1
강동구,어린이안전,37.54714966,127.1347733,1
강동구,어린이안전,37.54718399,127.1347961,1
강동구,어린이안전,37.54721451,127.1354752,1
강동구,어린이안전,37.54729843,127.1290894,1
강동구,어린이안전,37.54765701,127.1526566,1
강동구,어린이안전,37.54735565,127.1349258,1
강동구,어린이안전,37.54765701,127.1527252,1
강동구,어린이안전,37.54766356,127.1447889,3
강동구,어린이안전,37.54767609,127.1726532,1
강동구,어린이안전,37.54771423,127.1527481,1
강동구,어린이안전,37.54772568,127.1526718,1
강동구,어린이안전,37.54792786,127.1329269,1
강동구,어린이안전,37.54848099,127.1245651,1
강동구,어린이안전,37.54869461,127.1235733,1
강동구,어린이안전,37.5487442,127.1235886,1
강동구,어린이안전,37.5483284,127.1534348,1
강동구,어린이안전,37.54882431,127.1535339,1
강동구,어린이안전,37.54906845,127.1540375,1
강동구,어린이안전,37.549073,127.156323,4
강동구,어린이안전,37.55036163,127.1686554,1
강동구,어린이안전,37.54986954,127.1248474,1
강동구,어린이안전,37.55041122,127.1251373,1
강동구,어린이안전,37.55072403,127.1747665,1
강동구,어린이안전,37.550934,127.163692,4
강동구,어린이안전,37.55103683,127.1721802,1
강동구,방범,37.55024719,127.1337814,1
강동구,어린이안전,37.55134583,127.1682281,1
강동구,어린이안전,37.55150604,127.1511536,1
강동구,어린이안전,37.5521965,127.1526566,1
강동구,어린이안전,37.55202484,127.1357117,1
강동구,어린이안전,37.55217743,127.1473465,1
강동구,어린이안전,37.55222088,127.1352332,2
강동구,어린이안전,37.55224228,127.1460724,1
강동구,어린이안전,37.55244446,127.1388168,3
강동구,어린이안전,37.55265808,127.1681671,1
강동구,어린이안전,37.55275726,127.1274948,5
강동구,어린이안전,37.55350876,127.1423035,1
강동구,어린이안전,37.55335617,127.1378021,4
강동구,어린이안전,37.5536499,127.1681747,1
강동구,어린이안전,37.55381775,127.1307983,4
강동구,어린이안전,37.55382156,127.1251068,1
강동구,어린이안전,37.554039,127.1426697,1
강동구,어린이안전,37.55412292,127.1741333,1
강동구,어린이안전,37.55491638,127.1274872,1
강동구,방범,37.53932953,127.1424713,1
강동구,어린이안전,37.55503082,127.1737823,1
강동구,어린이안전,37.55556107,127.1282578,1
강동구,어린이안전,37.55550003,127.1311493,1
강동구,어린이안전,37.55561447,127.1293335,4
강동구,어린이안전,37.55562271,127.1736627,4
강동구,어린이안전,37.55573218,127.1349065,3
강동구,방범,37.53910065,127.1473694,1
강동구,어린이안전,37.5563736,127.137825,1
강동구,방범,37.54842694,127.1463034,5
강동구,어린이안전,37.556427,127.1378174,1
강동구,어린이안전,37.55648804,127.1656265,1
강동구,어린이안전,37.55662537,127.1456833,1
강동구,방범,37.54839706,127.1410599,1
강동구,어린이안전,37.55685425,127.1513443,1
강동구,방범,37.52721024,127.1217804,1
강동구,어린이안전,37.55696487,127.1588821,1
강동구,방범,37.52749252,127.1346283,3
강동구,방범,37.53913633,127.1474346,1
강동구,방범,37.54824845,127.1368137,3
강동구,어린이안전,37.55704117,127.1730728,4
강동구,방범,37.54817963,127.1713028,3
강동구,어린이안전,37.55775452,127.1541824,1
강동구,어린이안전,37.55809402,127.1611633,1
강동구,어린이안전,37.55882263,127.1525879,1
강동구,어린이안전,37.55888748,127.1517029,1
강동구,방범,37.52746075,127.1314493,6
강동구,방범,37.54808426,127.1345139,5
강동구,어린이안전,37.55891037,127.1517792,1
강동구,어린이안전,37.55898666,127.1517029,1
강동구,방범,37.54811859,127.1419754,1
강동구,어린이안전,37.5592804,127.1617508,1
강동구,어린이안전,37.55933762,127.1531982,1
강동구,어린이안전,37.55977631,127.1687546,1
강동구,어린이안전,37.56004333,127.1694336,1
강동구,방범,37.54743295,127.131247,3
강동구,어린이안전,37.5614624,127.1657486,1
강동구,방범,37.54797894,127.1261564,3
강동구,어린이안전,37.5622,127.179722,4
강동구,어린이안전,37.5631485,127.1784744,4
강동구,방범,37.52713394,127.1329269,3
강동구,어린이안전,37.56458823,127.1781261,2
강동구,어린이안전,37.56467056,127.1780701,1
강동구,방범,37.54785538,127.1241989,1
강동구,어린이안전,37.56571255,127.1775411,1
강동구,어린이안전,37.56046677,127.155571,1
강동구,어린이안전,37.56572343,127.1774446,1
